Country,Indicators,,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
HONDURAS,Business and professional,,Thousands,69.0,69.0,83.0,93.0,97.0,102.0,136.0,261.0,286.0,289.0,236.0,210.0,248.0,179.0,211.0,183.4,159.3,159.3,143.0,102.7,20.2,38.7,72.6
"HONG KONG, CHINA",Total,,Thousands,,,,,13655.0,14773.0,15821.0,17154.0,17319.0,16926.0,20085.0,22316.0,23770.0,25661.0,27770.0,26686.100000000002,26552.6,27884.0,29262.7,23752.399999999998,,,
"HONG KONG, CHINA",Personal,,Thousands,,,,,10248.0,11378.0,11959.0,13638.0,13689.0,13855.0,16661.0,18753.0,20186.0,22094.0,23940.0,22690.4,22511.3,23935.0,25326.2,20719.3,,,
"HONG KONG, CHINA",Business and professional,,Thousands,,,,,3407.0,3395.0,3862.0,3516.0,3630.0,3071.0,3424.0,3563.0,3584.0,3567.0,3830.0,3995.7,4041.3,3949.0,3936.5,3033.1,,,
HUNGARY,Total,,Thousands,,,,,33934.0,36173.0,38318.0,39379.0,39554.0,40624.0,39904.0,41304.0,43565.0,43610.0,45984.0,48345.0,52889.0,54961.899999999994,57667.00000000001,61397.0,31640.582,36687.5,46343.3
HUNGARY,Personal,,Thousands,,,,,32365.0,34433.0,36608.0,37755.0,37704.0,39030.0,38269.0,39882.0,42175.0,42283.0,44780.0,47016.0,51585.0,53772.399999999994,56396.600000000006,59755.0,30190.153,34352.1,44309.5
HUNGARY,Business and professional,,Thousands,,,,,1569.0,1740.0,1710.0,1624.0,1850.0,1594.0,1635.0,1422.0,1390.0,1327.0,1204.0,1329.0,1304.0,1189.5,1270.4,1642.0,1450.429,2335.4,2033.8
ICELAND,Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
ICELAND,Personal,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
ICELAND,Business and professional,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
INDIA,Total,,Thousands,2153.0,2537.0,2384.0,2726.0,3457.0,3918.0,4448.0,5082.0,5282.0,5168.0,5776.0,6309.0,6578.0,6968.0,7679.0,,8804.4,10035.8,10557.999999999998,10930.3,2744.7999999999997,1527.1,
INDIA,Personal,,Thousands,2043.0,2459.0,2272.0,2538.0,3357.0,3785.0,4360.0,4807.0,3724.0,4267.0,4915.0,4890.0,5098.0,5275.0,6535.0,,7432.7,8670.9,8838.599999999999,9324.599999999999,2424.2,1337.5,
INDIA,Business and professional,,Thousands,110.0,78.0,112.0,188.0,100.0,133.0,88.0,275.0,1558.0,901.0,861.0,1419.0,1480.0,1693.0,1144.0,,1371.7,1364.9,1719.4,1605.7,320.6,189.6,
INDONESIA,Total,,Thousands,5064.0,5154.0,5033.0,4467.0,5321.0,5002.0,4872.0,5505.0,6234.0,6323.0,7003.0,7650.0,8044.0,8802.0,9435.4,10406.8,11519.300000000001,14039.8,15810.300000000001,16107.0,4052.8999999999996,1557.5,5889.0
INDONESIA,Personal,,Thousands,2971.0,2958.0,2977.0,2553.0,3130.0,2939.0,2861.0,3344.0,3801.0,4006.0,4433.0,4904.0,5260.0,5721.0,6272.5,6932.7,7655.700000000001,10972.1,12355.7,12587.6,1501.2,841.0,5294.2
INDONESIA,Business and professional,,Thousands,2093.0,2196.0,2056.0,1914.0,2191.0,2063.0,2011.0,2161.0,2433.0,2317.0,2570.0,2746.0,2784.0,3081.0,3162.9,3474.1,3863.6,3067.7,3454.6,3519.4,2551.7,716.5,594.8
"IRAN, ISLAMIC REPUBLIC OF",Total,,Thousands,,,,,,,,,,,,,,,,,4942.1,,,,,,
"IRAN, ISLAMIC REPUBLIC OF",Personal,,Thousands,,,,,,,,,,,,,,,,,4926.0,,,,,,
"IRAN, ISLAMIC REPUBLIC OF",Business and professional,,Thousands,,,,,,,,,,,,,,,,,16.1,,,,,,
IRAQ,Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
IRAQ,Personal,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
IRAQ,Business and professional,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
IRELAND,Total,,Thousands,6646.0,6353.0,6476.0,6764.0,6953.0,7333.0,8002.0,8332.0,8026.0,7189.0,7133.0,7630.0,7551.0,8259.0,8814.0,9527.0,10100.0,10338.0,10926.0,10951.0,,,
IRELAND,Personal,,Thousands,4817.0,5475.0,5638.0,5949.0,6063.0,6423.0,6976.0,7224.0,6819.0,6225.0,6115.0,6548.0,6411.0,7039.0,7513.0,8149.0,8705.0,8937.0,9568.0,9487.0,,,
IRELAND,Business and professional,,Thousands,1829.0,878.0,838.0,815.0,890.0,910.0,1026.0,1108.0,1207.0,964.0,1018.0,1082.0,1140.0,1220.0,1301.0,1378.0,1395.0,1401.0,1358.0,1464.0,,,
ISRAEL,Total,,Thousands,2393.0,1208.0,862.0,1063.0,1505.0,1903.0,1825.0,2067.0,2572.0,2321.0,2803.0,2820.0,2886.0,2961.0,2927.0,2799.0,2900.0,3613.2,4120.900000000001,4551.6,,,
ISRAEL,Personal,,Thousands,2127.0,981.0,698.0,850.0,1219.0,1591.0,1588.0,1840.0,2238.0,1973.0,2455.0,2425.0,2453.0,2606.0,2549.0,2435.0,2575.0,3208.5,3708.8,4101.0,,,
ISRAEL,Business and professional,,Thousands,266.0,227.0,164.0,213.0,286.0,312.0,237.0,227.0,334.0,348.0,348.0,395.0,433.0,355.0,378.0,364.0,325.0,404.7,412.1,450.6,,,
ITALY,Total,,Thousands,62702.0,60960.0,63561.0,63026.0,58479.0,59229.0,66353.0,70270.0,70719.0,71692.0,73225.0,75866.0,76292.0,76762.0,77694.0,81068.0,84924.0,89931.0,93228.5,95398.7,38419.0,40185.7,74316.7
ITALY,Personal,,Thousands,52961.0,51159.0,52931.0,53272.0,49882.0,50039.0,55520.0,58278.0,58327.0,58247.0,59695.0,61958.0,61770.0,62576.0,64058.0,67747.0,70275.0,75394.0,78850.9,80523.5,29763.0,30048.7,61365.4
ITALY,Business and professional,,Thousands,9741.0,9801.0,10630.0,9754.0,8597.0,9190.0,10833.0,11992.0,12392.0,13445.0,13530.0,13908.0,14522.0,14186.0,13636.0,13321.0,14649.0,14537.0,14377.6,14875.2,8656.0,10137.0,12951.3
JAMAICA,Total,,Thousands,1323.0,1276.0,1266.0,1350.0,1415.0,1478.0,1679.0,1701.0,1767.0,1831.0,1922.0,1952.0,1986.0,2008.4,2080.2000000000003,2122.96,2181.7000000000003,2353.0,2472.65,2680.95,880.36,1464.4,2478.4
JAMAICA,Personal,,Thousands,1256.0,1208.0,1193.0,1279.0,1337.0,1394.0,1578.0,1597.0,1658.0,1730.0,1819.0,1846.0,1886.0,1912.0,1983.4,2022.16,2083.3,2260.9,2381.05,2586.95,846.86,1449.9,2427.0
JAMAICA,Business and professional,,Thousands,67.0,68.0,73.0,71.0,78.0,84.0,101.0,104.0,109.0,101.0,103.0,106.0,100.0,96.4,96.8,100.8,98.4,92.1,91.6,94.0,33.5,14.5,51.4
JAPAN,Total,,Thousands,4757.0,4771.0,5239.0,5211.0,6138.0,6728.0,7334.0,8347.0,8351.0,6790.0,8612.0,6219.0,8358.0,10364.0,13413.400000000001,19737.0,24039.7,28691.1,31191.8,31882.0,4115.799999999999,245.8,3832.1000000000004
JAPAN,Personal,,Thousands,3464.0,3535.0,3952.0,3930.0,4755.0,5251.0,5811.0,6771.0,6896.0,5597.0,7217.0,4975.0,6915.0,8899.0,11876.300000000001,18096.0,22337.8,26908.399999999998,29396.6,30124.6,3899.7999999999997,227.5,3409.7000000000003
JAPAN,Business and professional,,Thousands,1293.0,1236.0,1287.0,1281.0,1383.0,1477.0,1523.0,1576.0,1455.0,1193.0,1395.0,1244.0,1443.0,1465.0,1537.1,1641.0,1701.9,1782.7,1795.2,1757.4,216.0,18.3,422.4
JORDAN,Total,,Thousands,,,,,,2987.0,3225.0,3431.0,3729.0,3789.0,4207.0,3960.0,4162.0,3945.0,3989.5,3761.1,3563.6,3839.6,4146.1,4483.8,1066.1,2011.6999999999998,4276.700000000001
JORDAN,Personal,,Thousands,,,,,,2636.0,2863.0,3063.0,3332.0,3389.0,3908.0,3679.0,3866.0,3647.0,3735.0,3493.7999999999997,3110.6,3351.5,3619.0,3913.8,930.6,1756.1999999999998,3733.6000000000004
JORDAN,Business and professional,,Thousands,,,,,,351.0,362.0,368.0,397.0,400.0,299.0,281.0,296.0,298.0,254.5,267.3,453.0,488.1,527.1,570.0,135.5,255.5,543.1
KAZAKHSTAN,Total,,Thousands,,,3678.0,3237.0,4291.0,4365.0,4707.0,5310.0,4117.0,3774.0,4097.0,5685.199999999999,6164.200000000001,6841.0,6332.700000000001,6430.099999999999,6509.4,7701.1,8789.3,8514.9,2034.7,1330.1999999999998,4728.8
KAZAKHSTAN,Personal,,Thousands,,,3032.0,2603.0,3466.0,3472.0,3684.0,4050.0,2923.0,2679.0,2909.0,5445.799999999999,5887.400000000001,5745.400000000001,5153.8,5385.4,5412.5,6514.6,7566.0,7061.5,1291.5,610.4,3790.5
KAZAKHSTAN,Business and professional,,Thousands,,,646.0,634.0,825.0,893.0,1023.0,1260.0,1194.0,1095.0,1188.0,239.4,276.8,1095.6,1178.9,1044.7,1096.9,1186.5,1223.3,1453.4,743.2,719.8,938.3
KENYA,Total,,Thousands,1036.0,994.0,1001.0,1146.0,1361.0,1479.0,1601.0,1817.0,1203.0,1490.0,1609.0,1822.9,1710.8,1519.6,1350.3,1181.0,1339.7,1448.8,,,,870.6,1483.8000000000002
KENYA,Personal,,Thousands,938.0,902.0,915.0,964.0,1115.0,1273.0,1375.0,1575.0,1094.0,1310.0,1343.0,1512.5,1419.8,1260.8,1121.6,1022.0,1159.7,1250.1,,,,621.7,1058.3000000000002
KENYA,Business and professional,,Thousands,98.0,92.0,86.0,182.0,246.0,206.0,226.0,242.0,109.0,180.0,266.0,310.4,291.0,258.8,228.7,159.0,180.0,198.7,,,,248.9,425.5
KIRIBATI,Total,,Thousands,4.8,4.6,3.3,3.9000000000000004,3.4,4.1,2.7,4.8,3.9000000000000004,3.9000000000000004,4.699999999999999,5.3,4.9,5.9,5.0,3.9,5.8,5.7,7.1,7.8999999999999995,1.4,0.06999999999999999,1.77
KIRIBATI,Personal,,Thousands,2.5999999999999996,2.7,1.7,2.3000000000000003,1.7,2.1,1.8,3.4,2.7,2.2,2.4,3.3,3.2,3.6999999999999997,3.0999999999999996,2.5,3.5,3.9,4.2,4.6,0.8999999999999999,0.01,0.651
KIRIBATI,Business and professional,,Thousands,2.2,1.9,1.6,1.6,1.7,2.0,0.9,1.4,1.2,1.7,2.3,2.0,1.7,2.2,1.9,1.4,2.3,1.8,2.9,3.3,0.5,0.06,1.119
"KOREA, DEMOCRATIC PEOPLE´S REPUBLIC OF",Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"KOREA, DEMOCRATIC PEOPLE´S REPUBLIC OF",Personal,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"KOREA, DEMOCRATIC PEOPLE´S REPUBLIC OF",Business and professional,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"KOREA, REPUBLIC OF",Total,,Thousands,5321.0,5147.0,5348.0,4752.0,5818.0,6022.0,6155.0,6448.0,6891.0,7818.0,8798.0,9795.0,11140.0,12176.0,14201.599999999999,13231.7,17241.8,13335.8,15346.9,17502.8,2519.2,967.0,3198.0000000000005
"KOREA, REPUBLIC OF",Personal,,Thousands,5118.0,4934.0,5123.0,4521.0,5551.0,5718.0,5807.0,6089.0,6529.0,7506.0,8487.0,9524.0,10895.0,11848.0,13886.3,12988.1,17002.8,13103.8,15110.3,17250.1,2473.1,927.0,3090.1000000000004
"KOREA, REPUBLIC OF",Business and professional,,Thousands,203.0,213.0,225.0,231.0,267.0,304.0,348.0,359.0,362.0,312.0,311.0,271.0,245.0,328.0,315.3,243.6,239.0,232.0,236.6,252.7,46.1,40.0,107.9
KUWAIT,Total,,Thousands,78.9,72.8,96.1,94.19999999999999,90.7,105.0,185.0,292.0,260.0,297.0,207.0,269.0,300.0,306.5,198.0,182.0,203.1,182.8,200.4,152.6,86.4,85.0,
KUWAIT,Personal,,Thousands,42.3,26.2,62.4,76.3,88.4,95.0,169.0,271.0,245.0,283.0,198.0,259.0,289.0,263.4,188.0,130.0,158.1,137.9,156.3,115.6,71.0,64.4,
KUWAIT,Business and professional,,Thousands,36.6,46.6,33.7,17.9,2.3,10.0,16.0,21.0,15.0,14.0,9.0,10.0,11.0,43.1,10.0,52.0,45.0,44.9,44.1,37.0,15.4,20.6,
KYRGYZSTAN,Total,,Thousands,59.0,98.0,,,,,,,,,,,,,,,,,,,,,
KYRGYZSTAN,Personal,,Thousands,34.0,70.0,,,,,,,,,,,,,,,,,,,,,
KYRGYZSTAN,Business and professional,,Thousands,25.0,28.0,,,,,,,,,,,,,,,,,,,,,
LAO PEOPLE´S DEMOCRATIC REPUBLIC,Total,,Thousands,,674.0,,636.0,895.0,1095.0,1215.0,1624.0,1737.0,2008.0,2513.0,2724.0,3330.0,3779.0,4159.0,4684.0,4239.1,3868.8,4186.4,4791.0,,,
LAO PEOPLE´S DEMOCRATIC REPUBLIC,Personal,,Thousands,,594.0,,547.0,841.0,1029.0,996.0,1445.0,1459.0,1707.0,2061.0,2591.0,3081.0,3450.0,3901.0,4408.0,3772.8,3245.9,3696.6,4101.1,,,
LAO PEOPLE´S DEMOCRATIC REPUBLIC,Business and professional,,Thousands,,80.0,,89.0,54.0,66.0,219.0,179.0,278.0,301.0,452.0,133.0,249.0,329.0,258.0,276.0,466.3,622.9,489.8,689.9,,,
LATVIA,Total,,Thousands,1914.0,2039.0,2273.0,2470.0,3033.0,3774.0,4644.0,5209.0,5496.0,4726.0,5042.0,5538.0,5568.900000000001,5821.799999999999,6245.9,6842.0,6796.999999999999,7725.799999999999,7775.2,8342.4,3203.5000000000005,1936.8000000000002,
LATVIA,Personal,,Thousands,1484.0,1605.0,1815.0,2061.0,2567.0,3333.0,4048.0,4485.0,4618.0,4075.0,4335.0,4741.0,4818.8,5106.4,5503.4,6023.0,6088.799999999999,6964.299999999999,7081.2,7631.6,2863.7000000000003,1775.8000000000002,
LATVIA,Business and professional,,Thousands,430.0,434.0,458.0,409.0,466.0,441.0,596.0,724.0,878.0,651.0,707.0,797.0,750.1,715.4,742.5,819.0,708.2,761.5,694.0,710.8,339.8,161.0,
LEBANON,Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LEBANON,Personal,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LEBANON,Business and professional,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LESOTHO,Total,,Thousands,301.0,294.0,287.0,329.0,303.0,304.0,,300.0,293.0,344.0,426.0,398.0,423.0,433.0,,,1196.2,,,,,,
LESOTHO,Personal,,Thousands,256.0,250.0,244.0,275.0,246.0,244.0,,254.0,254.0,304.0,374.0,347.0,373.0,387.0,,,908.6,,,,,,
LESOTHO,Business and professional,,Thousands,45.0,44.0,43.0,54.0,57.0,60.0,,46.0,39.0,40.0,52.0,51.0,50.0,46.0,,,287.6,,,,,,
LIBERIA,Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LIBERIA,Personal,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LIBERIA,Business and professional,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LIBYA,Total,,Thousands,174.0,169.0,135.0,142.0,,,,,,,,,,,,,,,,,,,
LIBYA,Personal,,Thousands,124.0,111.0,97.0,102.0,,,,,,,,,,,,,,,,,,,
LIBYA,Business and professional,,Thousands,50.0,58.0,38.0,40.0,,,,,,,,,,,,,,,,,,,
LIECHTENSTEIN,Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LIECHTENSTEIN,Personal,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LIECHTENSTEIN,Business and professional,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
LITHUANIA,Total,,Thousands,1083.0,1271.0,1428.0,1490.0,1800.0,2000.0,2180.0,1486.0,1611.0,1341.0,1507.0,1775.0,1899.0,2012.0,2063.0,2071.0,2296.0,2523.3,2824.8,2874.9,936.7,947.5999999999999,2168.7000000000003
LITHUANIA,Personal,,Thousands,746.0,999.0,1102.0,1155.0,1392.0,1500.0,1640.0,1062.0,1051.0,856.0,1052.0,1248.0,1352.0,1435.0,1453.0,1455.0,1657.0,1807.1,2036.4,2146.9,724.7,734.8,1587.3000000000002
LITHUANIA,Business and professional,,Thousands,337.0,272.0,326.0,335.0,408.0,500.0,540.0,424.0,560.0,485.0,455.0,527.0,547.0,577.0,610.0,616.0,639.0,716.2,788.4,728.0,212.0,212.8,581.4
LUXEMBOURG,Total,,Thousands,,,,,,,,,,,,870.0,950.0,944.5999999999999,1038.0,1090.0,,,,,,,
LUXEMBOURG,Personal,,Thousands,,,,,,,,,,,,713.0,760.0,744.3,799.0,844.0,,,,,,,
LUXEMBOURG,Business and professional,,Thousands,,,,,,,,,,,,157.0,190.0,200.3,239.0,246.0,,,,,,,
"MACAO, CHINA",Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"MACAO, CHINA",Personal,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"MACAO, CHINA",Business and professional,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MADAGASCAR,Total,,Thousands,160.0,170.0,62.0,140.0,229.0,277.0,312.0,344.0,375.0,163.0,196.0,225.0,256.0,196.0,222.3,244.39999999999998,293.2,255.40000000000003,291.3,383.59999999999997,68.3,7.755,
MADAGASCAR,Personal,,Thousands,131.0,129.0,47.0,115.0,158.0,197.0,222.0,245.0,267.0,130.0,161.0,185.0,209.9,159.0,181.8,191.6,234.7,214.60000000000002,257.90000000000003,343.2,65.0,7.173,
MADAGASCAR,Business and professional,,Thousands,29.0,41.0,15.0,25.0,71.0,80.0,90.0,99.0,108.0,33.0,35.0,40.0,46.1,37.0,40.5,52.8,58.5,40.8,33.4,40.4,3.3,0.582,
MALAWI,Total,,Thousands,227.0,266.0,383.0,424.0,427.0,437.0,638.0,734.0,742.0,755.0,746.0,767.0,770.4000000000001,795.0,819.2,804.9000000000001,849.4000000000001,837.3000000000001,871.0999999999999,977.0,198.0,431.0,
MALAWI,Personal,,Thousands,103.0,122.0,177.0,215.0,219.0,210.0,326.0,429.0,370.0,373.0,311.0,307.0,283.6,320.4,240.1,215.8,236.3,264.1,274.8,556.0,39.0,126.0,
MALAWI,Business and professional,,Thousands,124.0,144.0,206.0,209.0,208.0,227.0,312.0,305.0,372.0,382.0,435.0,460.0,486.8,474.6,579.1,589.1,613.1,573.2,596.3,421.0,159.0,305.0,
MALAYSIA,Total,,Thousands,9609.0,12062.0,12644.0,10085.0,14651.0,14644.0,16236.0,20973.0,22052.0,,,,,,,,,,,,,,
MALAYSIA,Personal,,Thousands,8554.0,10530.0,10484.0,8456.0,12483.0,12361.0,13932.0,17986.0,18921.0,,,,,,,,,,,,,,
MALAYSIA,Business and professional,,Thousands,1055.0,1532.0,2160.0,1629.0,2168.0,2283.0,2304.0,2987.0,3131.0,,,,,,,,,,,,,,
MALDIVES,Total,,Thousands,467.0,461.0,485.0,564.0,617.0,395.0,602.0,676.0,683.0,656.0,792.0,931.0,958.0,1125.0,1205.0,1234.0,1286.0,1390.0,1484.0,1703.0,555.0,1322.0,1675.0
MALDIVES,Personal,,Thousands,467.0,461.0,485.0,564.0,617.0,395.0,602.0,676.0,683.0,656.0,792.0,931.0,958.0,1125.0,1205.0,1234.0,1286.0,1390.0,1484.0,1703.0,555.0,1322.0,1675.0
MALDIVES,Business and professional,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MALI,Total,,Thousands,,,,,,,,,190.0,160.0,169.0,160.0,134.0,142.0,168.0,159.3,173.2,193.29999999999998,,217.1,75.1,168.10000000000002,
MALI,Personal,,Thousands,,,,,,,,,115.7,64.0,107.0,90.0,92.0,93.0,118.5,114.0,163.5,137.7,,155.1,69.3,159.3,
MALI,Business and professional,,Thousands,,,,,,,,,74.3,96.0,62.0,70.0,42.0,49.0,49.5,45.3,9.7,55.6,,62.0,5.8,8.8,
MALTA,Total,,Thousands,,,,1089.0,1128.0,1152.0,1104.0,1244.0,1290.0,1182.0,1339.0,1415.0,1443.0,1582.0,1689.9,1783.4,1965.9999999999998,2273.9,2598.7,2753.2999999999997,658.5000000000001,968.0999999999999,2286.6
MALTA,Personal,,Thousands,,,,1001.0,1041.0,1057.0,1002.0,1145.0,1178.0,1073.0,1221.0,1297.0,1328.0,1464.0,1559.7,1656.5,1829.1999999999998,2093.3,2418.3999999999996,2564.2,608.4000000000001,905.3,2132.4
MALTA,Business and professional,,Thousands,,,,88.0,87.0,95.0,102.0,99.0,112.0,109.0,118.0,118.0,115.0,118.0,130.2,126.9,136.8,180.6,180.3,189.1,50.1,62.8,154.2
MARSHALL ISLANDS,Total,,Thousands,5.2,5.4,6.0,7.2,9.0,9.2,5.8,7.2,6.0,5.300000000000001,4.6,4.6,,,4.9,6.3,5.4,6.0,,,,,
MARSHALL ISLANDS,Personal,,Thousands,2.9000000000000004,3.5,3.8,5.0,6.0,6.1,3.8,4.9,3.9,3.2,2.3,2.5,,,3.6,4.0,3.2,3.4,,,,,
MARSHALL ISLANDS,Business and professional,,Thousands,2.3,1.9,2.2,2.2,3.0,3.1,2.0,2.3,2.1,2.1,2.3,2.1,,,1.3,2.3,2.2,2.6,,,,,
MARTINIQUE,Total,,Thousands,526.0,460.0,447.0,453.0,471.0,484.0,503.0,501.0,481.0,442.0,478.0,496.0,488.0,490.0,489.7,,,535.7,537.4,556.4,312.3,290.9,556.2
MARTINIQUE,Personal,,Thousands,452.0,394.0,403.0,400.0,410.0,405.0,445.0,421.0,409.0,377.0,421.0,456.0,432.0,451.0,433.3,,,454.3,458.3,492.2,265.5,246.7,515.6
MARTINIQUE,Business and professional,,Thousands,74.0,66.0,44.0,53.0,61.0,79.0,58.0,80.0,72.0,65.0,57.0,40.0,56.0,39.0,56.4,,,81.4,79.1,64.2,46.8,44.2,40.6
MAURITANIA,Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MAURITANIA,Personal,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MAURITANIA,Business and professional,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MAURITIUS,Total,,Thousands,678.5,674.5,709.4000000000001,721.4000000000001,738.5,781.6,806.6,932.7,970.5,890.0,956.4000000000001,982.6,984.1,1014.6999999999999,1065.1,1173.8,1306.9,1371.3999999999999,1431.0729999999999,1418.25,315.6,180.3,1003.1
MAURITIUS,Personal,,Thousands,651.5,648.0,680.8000000000001,690.2,708.1,751.4,774.1,898.1,933.0,861.0,920.3000000000001,941.9,941.5,971.3,1020.3,1125.5,1256.5,1318.8999999999999,1372.6,1362.25,304.90000000000003,173.5,974.5
MAURITIUS,Business and professional,,Thousands,27.0,26.5,28.6,31.2,30.4,30.2,32.5,34.6,37.5,29.0,36.1,40.7,42.6,43.4,44.8,48.3,50.4,52.5,58.473,56.0,10.7,6.8,28.6
MEXICO,Total,,Thousands,20641.0,19810.0,19666.0,18665.0,20619.0,21915.0,21353.0,21606.0,22930.0,22346.0,23289.0,23403.0,23403.0,24151.0,29346.0,32093.3,35079.0,39291.0,41312.700000000004,45024.399999999994,24283.6,31860.4,38325.49999999999
MEXICO,Personal,,Thousands,20057.0,19201.0,19034.0,18126.0,20033.0,21129.0,20578.0,20742.0,22138.0,21663.0,22480.0,22568.0,22472.0,23087.0,28092.0,30702.3,33451.0,37355.3,39310.3,43133.7,23785.3,31286.800000000003,37183.399999999994
MEXICO,Business and professional,,Thousands,584.0,609.0,632.0,539.0,586.0,786.0,775.0,864.0,792.0,683.0,809.0,835.0,931.0,1064.0,1254.0,1391.0,1628.0,1935.7,2002.4,1890.7,498.3,573.6,1142.1
"MICRONESIA, FEDERATED STATES OF",Total,,Thousands,21.0,15.2,19.1,18.2,19.3,18.9,19.1,21.1,25.700000000000003,47.5,44.699999999999996,35.400000000000006,38.3,42.1,35.4,31.200000000000003,29.599999999999998,,19.2,,,,
"MICRONESIA, FEDERATED STATES OF",Personal,,Thousands,18.0,12.5,15.4,14.4,14.9,14.6,14.600000000000001,15.6,20.6,42.3,38.9,29.200000000000003,32.5,36.4,30.0,25.200000000000003,23.4,,12.2,,,,
"MICRONESIA, FEDERATED STATES OF",Business and professional,,Thousands,3.0,2.7,3.7,3.8,4.4,4.3,4.5,5.5,5.1,5.2,5.8,6.2,5.8,5.7,5.4,6.0,6.2,,7.0,,,,
"MOLDOVA, REPUBLIC OF",Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"MOLDOVA, REPUBLIC OF",Personal,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"MOLDOVA, REPUBLIC OF",Business and professional,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MONACO,Total,,Thousands,300.0,270.0,262.0,235.0,251.0,286.0,313.0,328.0,324.0,265.0,279.0,295.0,292.0,328.0,329.0,331.0,335.8,354.9,347.0,363.0,159.3,218.4,327.0
MONACO,Personal,,Thousands,196.0,188.0,183.0,178.0,192.0,219.0,244.0,251.0,251.0,213.0,220.0,235.0,235.0,268.0,272.0,258.0,258.6,267.4,256.8,265.0,135.4,187.8,257.9
MONACO,Business and professional,,Thousands,104.0,82.0,79.0,57.0,59.0,67.0,69.0,77.0,73.0,52.0,59.0,60.0,57.0,60.0,57.0,73.0,77.2,87.5,90.2,98.0,23.9,30.6,69.1
MONGOLIA,Total,,Thousands,154.20000000000002,187.4,228.70000000000002,201.2,300.5,338.8,404.4,451.8,446.4,411.7,456.1,460.4,475.90000000000003,417.79999999999995,392.8,386.3,404.1,469.29999999999995,529.4,577.3000000000001,58.8,33.1,286.30000000000007
MONGOLIA,Personal,,Thousands,136.4,165.9,201.10000000000002,162.5,227.70000000000002,252.8,321.8,348.8,361.0,323.5,336.3,323.0,321.1,280.4,261.3,291.8,324.70000000000005,415.4,475.0,524.6,39.1,22.2,258.70000000000005
