Country,Indicators,,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
MONGOLIA,Business and professional,,Thousands,17.8,21.5,27.6,38.7,72.8,86.0,82.6,103.0,85.4,88.2,119.8,137.4,154.8,137.4,131.5,94.5,79.4,53.9,54.4,52.7,19.7,10.9,27.6
MONTENEGRO,Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MONTENEGRO,Personal,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MONTENEGRO,Business and professional,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MONTSERRAT,Total,,Thousands,,9.8,9.8,8.4,10.100000000000001,9.700000000000001,7.999999999999999,7.800000000000001,7.4,6.3,6.0,5.4,7.300000000000001,7.2,8.799999999999999,8.9,8.700000000000001,9.5,10.2,10.399999999999999,4.499999999999999,1.591,
MONTSERRAT,Personal,,Thousands,,8.0,8.3,7.0,8.3,7.800000000000001,6.699999999999999,6.300000000000001,5.5,4.8,4.6,4.0,6.2,6.0,7.699999999999999,7.8,7.4,8.1,9.0,9.399999999999999,4.199999999999999,1.361,
MONTSERRAT,Business and professional,,Thousands,,1.8,1.5,1.4,1.8,1.9,1.3,1.5,1.9,1.5,1.4,1.4,1.1,1.2,1.1,1.1,1.3,1.4,1.2,1.0,0.3,0.23,
MOROCCO,Total,,Thousands,4279.0,4379.0,4453.0,4761.0,5477.0,5843.0,6558.0,,,8341.0,9288.0,9342.0,,10046.2,10282.900000000001,10176.8,10331.800000000001,11349.0,12289.0,12932.3,,,
MOROCCO,Personal,,Thousands,3992.0,4086.0,4347.0,4651.0,5347.0,5700.0,6393.0,,,7882.0,8891.0,9083.0,,9547.0,9765.7,9426.4,9585.6,10086.2,10942.7,11515.5,,,
MOROCCO,Business and professional,,Thousands,287.0,293.0,106.0,110.0,130.0,143.0,165.0,,,459.0,397.0,259.0,,499.2,517.2,750.4,746.2,1262.8,1346.3,1416.8,,,
MOZAMBIQUE,Total,,Thousands,,323.0,541.0,441.0,470.0,578.0,664.0,771.0,1193.0,1461.0,1718.0,1901.0,2112.0,1886.4,1750.5,1634.0,1715.3,1513.6,2869.9,2032.9,958.5999999999999,548.7,
MOZAMBIQUE,Personal,,Thousands,,179.0,331.0,254.0,216.0,303.0,354.0,420.0,979.0,1030.0,1313.0,1283.0,1675.0,1574.7,1486.5,1443.0,1531.0,1351.0,2561.6,1830.5,850.5999999999999,497.2,
MOZAMBIQUE,Business and professional,,Thousands,,144.0,210.0,187.0,254.0,275.0,310.0,351.0,214.0,431.0,405.0,618.0,437.0,311.7,264.0,191.0,184.3,162.6,308.3,202.4,108.0,51.5,
MYANMAR,Total,,Thousands,416.0,475.0,487.0,596.0,657.0,660.0,630.0,716.0,731.0,763.0,792.0,816.0,1059.0,2044.0,3081.3,4681.0,2907.1,3443.1000000000004,3551.3999999999996,4364.099999999999,903.3999999999999,130.89999999999998,233.39999999999998
MYANMAR,Personal,,Thousands,379.0,438.0,450.0,552.0,617.0,624.0,594.0,681.0,692.0,715.0,735.0,733.0,928.0,1873.0,2866.5,4467.9,2662.0,3200.7000000000003,3302.2999999999997,4082.2,829.0999999999999,118.39999999999999,189.1
MYANMAR,Business and professional,,Thousands,37.0,37.0,37.0,44.0,40.0,36.0,36.0,35.0,39.0,48.0,57.0,83.0,131.0,171.0,214.8,213.1,245.1,242.4,249.1,281.9,74.3,12.5,44.3
NAMIBIA,Total,,Thousands,,671.0,757.0,695.0,,778.0,833.0,928.0,,,984.0,1027.0,1078.8999999999999,1176.1,1320.0,1387.8,1469.3,1499.3999999999999,1557.2999999999997,1596.0,169.5,232.7,461.0
NAMIBIA,Personal,,Thousands,,521.0,704.0,597.0,,677.0,731.0,839.0,,,843.0,904.0,930.5999999999999,1029.1,1152.6,1209.1,1245.7,1293.6,1365.6999999999998,1398.9,136.5,166.39999999999998,390.9
NAMIBIA,Business and professional,,Thousands,,150.0,53.0,98.0,,101.0,102.0,89.0,,,141.0,123.0,148.3,147.0,167.4,178.7,223.6,205.8,191.6,197.1,33.0,66.3,70.1
NAURU,Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NAURU,Personal,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NAURU,Business and professional,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NEPAL,Total,,Thousands,464.0,361.0,275.0,338.0,385.0,376.0,384.0,526.0,500.0,510.0,603.0,736.0,803.0,798.0,790.0,539.0,752.9,940.2,1173.0,1197.2,230.1,151.0,614.8
NEPAL,Personal,,Thousands,408.0,324.0,240.0,297.0,354.0,337.0,345.0,472.0,427.0,453.0,546.0,683.0,734.0,712.0,720.0,487.6,694.5,940.2,1173.0,1197.2,230.1,151.0,614.8
NEPAL,Business and professional,,Thousands,56.0,37.0,35.0,41.0,31.0,39.0,39.0,54.0,73.0,57.0,57.0,53.0,69.0,86.0,70.0,51.4,58.4,,,,,,
NETHERLANDS,Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NETHERLANDS,Personal,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NETHERLANDS,Business and professional,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NEW CALEDONIA,Total,,Thousands,114.0,106.0,110.0,108.0,100.0,101.0,100.0,103.0,104.0,99.0,99.0,112.0,112.0,108.3,107.4,114.0,115.6,120.7,120.30000000000001,130.70000000000002,30.999999999999996,12.4,78.80000000000001
NEW CALEDONIA,Personal,,Thousands,101.0,93.0,95.0,95.0,89.0,89.0,86.0,86.0,84.0,81.0,80.0,92.0,94.0,90.3,92.4,99.0,102.1,106.9,106.4,113.60000000000001,27.299999999999997,10.0,69.4
NEW CALEDONIA,Business and professional,,Thousands,13.0,13.0,15.0,13.0,11.0,12.0,14.0,17.0,20.0,18.0,19.0,20.0,18.0,18.0,15.0,15.0,13.5,13.8,13.9,17.1,3.7,2.4,9.4
NEW ZEALAND,Total,,Thousands,1787.0,1909.0,2045.0,2104.0,2334.0,2366.0,2409.0,2455.0,2447.2,2448.4,2510.5,2593.5,2554.8,2710.0,2854.0,3130.0,3494.2999999999997,3723.2999999999997,3857.7000000000003,3888.4,996.3,206.9,1433.8999999999999
NEW ZEALAND,Personal,,Thousands,1552.0,1662.0,1793.0,1842.0,2031.0,2047.0,2081.0,2125.0,2135.6,2118.4,2147.5,2235.5,2201.8,2342.0,2476.0,2731.0,3072.6,3284.2,3411.3,3389.8,894.5,184.5,1289.8
NEW ZEALAND,Business and professional,,Thousands,235.0,247.0,252.0,262.0,303.0,319.0,328.0,330.0,311.6,330.0,363.0,358.0,353.0,368.0,378.0,399.0,421.7,439.1,446.4,498.6,101.8,22.4,144.1
NICARAGUA,Total,,Thousands,485.0,483.0,472.0,526.0,614.0,712.4000000000001,749.1,800.3,858.0,932.2,1011.2,1060.4,1179.6,1229.4,1329.6,1386.4,1504.4,1787.2,1255.6000000000001,1295.3,384.0,222.39999999999998,817.8999999999999
NICARAGUA,Personal,,Thousands,203.0,185.0,211.0,204.0,438.0,574.2,609.1,656.3,701.0,792.2,875.2,936.4000000000001,954.3,960.1,1043.6,1102.2,1206.5,1371.7,1040.9,1073.8,347.4,198.7,747.5999999999999
NICARAGUA,Business and professional,,Thousands,282.0,298.0,261.0,322.0,176.0,138.2,140.0,144.0,157.0,140.0,136.0,124.0,225.3,269.3,286.0,284.2,297.9,415.5,214.7,221.5,36.6,23.7,70.3
NIGER,Total,,Thousands,50.0,53.0,39.0,55.0,57.0,58.0,60.0,48.0,73.0,66.0,74.0,82.0,94.0,123.3,134.6,134.6,152.4,164.39999999999998,157.1,192.2,85.4,,
NIGER,Personal,,Thousands,23.0,25.0,18.0,26.0,26.0,30.0,29.0,23.0,36.0,32.0,36.0,40.0,46.0,60.699999999999996,67.3,67.3,76.2,82.19999999999999,78.5,96.1,42.7,,
NIGER,Business and professional,,Thousands,27.0,28.0,21.0,29.0,31.0,28.0,31.0,25.0,37.0,34.0,38.0,42.0,48.0,62.6,67.3,67.3,76.2,82.2,78.6,96.1,42.7,,
NIGERIA,Total,,Thousands,813.0,850.0,887.0,924.0,962.0,1010.0,3055.0,5239.0,5820.0,6053.0,6113.0,3765.0,4673.2,4037.7000000000003,4803.200000000001,6017.0,5265.4,,,,,,
NIGERIA,Personal,,Thousands,406.0,424.0,442.0,460.0,479.0,503.0,1528.0,3367.0,3689.0,4011.0,2384.0,1977.0,2340.6,3224.3,3238.3,4311.0,3671.3,,,,,,
NIGERIA,Business and professional,,Thousands,407.0,426.0,445.0,464.0,483.0,507.0,1527.0,1872.0,2131.0,2042.0,3729.0,1788.0,2332.6,813.4,1564.9,1706.0,1594.1,,,,,,
NIUE,Total,,Thousands,1.9000000000000001,1.4000000000000001,2.1,2.6999999999999997,2.5,2.8,3.0,3.4,4.7,4.699999999999999,6.2,,,,,7.699999999999999,8.9,9.799999999999999,,,,,
NIUE,Personal,,Thousands,1.4000000000000001,1.1,1.7,2.3,1.7,2.1,2.6,3.0,3.6,3.6999999999999997,5.0,,,,,6.6,7.7,8.6,,,,,
NIUE,Business and professional,,Thousands,0.5,0.3,0.4,0.4,0.8,0.7,0.4,0.4,1.1,1.0,1.2,,,,,1.1,1.2,1.2,,,,,
NORTH MACEDONIA,Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NORTH MACEDONIA,Personal,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NORTH MACEDONIA,Business and professional,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NORTHERN MARIANA ISLANDS,Total,,Thousands,529.0,444.0,476.0,459.0,536.0,507.0,436.0,389.0,397.0,354.0,379.0,341.0,401.0,439.0,460.0,479.0,531.0,660.0,518.0,487.0,89.0,12.7,96.6
NORTHERN MARIANA ISLANDS,Personal,,Thousands,529.0,444.0,476.0,459.0,536.0,507.0,436.0,389.0,397.0,354.0,379.0,341.0,401.0,439.0,460.0,479.0,531.0,660.0,518.0,487.0,89.0,12.7,96.6
NORTHERN MARIANA ISLANDS,Business and professional,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NORWAY,Total,,Thousands,3104.0,3073.0,3111.0,3269.0,3628.0,3824.0,4071.0,4378.0,4347.0,4346.0,4767.0,4963.0,,,,,,,,,,,
NORWAY,Personal,,Thousands,2327.0,2297.0,2373.0,2520.0,2780.0,2913.0,3101.0,3296.0,3212.0,3375.0,3703.0,3867.0,,,,,,,,,,,
NORWAY,Business and professional,,Thousands,777.0,776.0,738.0,749.0,848.0,911.0,970.0,1082.0,1135.0,971.0,1064.0,1096.0,,,,,,,,,,,
OMAN,Total,,Thousands,,1095.0,1112.0,1210.0,1407.0,1101.382,1385.0059999999999,1359.51,1539.5669999999998,1584.267,1499.962,1392.7158240031754,1713.521125215645,1922.72019026214,2225.4407650082753,2633.5951758774395,3206.88769502992,3178.217650391427,3241.7571169224893,3506.4,868.6,651.7,2920.3999999999996
OMAN,Personal,,Thousands,,943.0,948.0,997.0,1109.0,937.845,1157.645,1164.321,1268.3919999999998,1354.875,1270.744,1162.6650353273235,1392.6746767107193,1562.3596261040761,1821.7056273944959,2149.838635158999,2646.70877553441,2631.051201746172,2892.1344208458095,3095.1,769.2,573.4000000000001,2612.2
OMAN,Business and professional,,Thousands,,152.0,164.0,213.0,298.0,163.537,227.361,195.189,271.175,229.392,229.218,230.0507886758519,320.84644850492566,360.3605641580639,403.7351376137793,483.7565407184405,560.1789194955102,547.1664486452552,349.62269607667986,411.3,99.4,78.3,308.2
PAKISTAN,Total,,Thousands,557.0,500.0,498.0,501.0,648.0,798.0,898.0,840.0,823.0,855.0,907.0,1161.0,966.0,,,,,,,,,,
PAKISTAN,Personal,,Thousands,418.0,373.0,371.0,374.0,483.0,595.0,670.0,627.0,614.0,638.0,594.0,793.0,633.0,,,,,,,,,,
PAKISTAN,Business and professional,,Thousands,139.0,127.0,127.0,127.0,165.0,203.0,228.0,213.0,209.0,217.0,313.0,368.0,333.0,,,,,,,,,,
PALAU,Total,,Thousands,57.0,54.0,58.0,63.0,89.0,80.0,82.0,88.0,79.0,72.0,85.0,109.0,119.0,105.0,141.0,162.0,138.0,123.0,106.0,94.0,18.0,,
PALAU,Personal,,Thousands,54.0,51.0,55.0,60.0,85.0,76.0,78.0,84.0,76.0,68.0,82.0,106.0,116.0,102.0,139.0,160.4,138.0,123.0,106.0,94.0,18.0,,
PALAU,Business and professional,,Thousands,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,1.6,,,,,,,
PANAMA,Total,,Thousands,375.0,393.0,409.0,450.0,476.0,546.0,671.0,912.0,1044.0,1008.0,1096.0,1209.0,1349.0,1527.0,1610.0,1941.0,1857.1999999999998,1750.8000000000002,1756.0,1755.1000000000001,421.4,665.3999999999999,1520.2
PANAMA,Personal,,Thousands,228.0,251.0,268.0,286.0,302.0,347.0,426.0,579.0,643.0,620.0,674.0,744.0,830.0,1367.0,1431.0,1857.0,1789.1,1524.3000000000002,1533.0,1530.4,387.29999999999995,625.5999999999999,1240.5
PANAMA,Business and professional,,Thousands,147.0,142.0,141.0,164.0,174.0,199.0,245.0,333.0,401.0,388.0,422.0,465.0,519.0,160.0,179.0,84.0,68.1,226.5,223.0,224.7,34.1,39.8,279.7
PAPUA NEW GUINEA,Total,,Thousands,58.0,54.0,53.0,56.0,59.0,69.0,78.0,104.0,120.0,125.0,145.0,165.0,175.3,182.3,191.4,198.7,197.7,181.8,194.8,211.0,38.9,16.8,69.30000000000001
PAPUA NEW GUINEA,Personal,,Thousands,21.0,20.0,20.0,21.0,22.0,24.0,28.0,34.0,42.0,38.0,41.0,45.0,47.3,50.3,61.5,71.5,71.2,79.39999999999999,94.0,94.0,7.4,1.8,17.6
PAPUA NEW GUINEA,Business and professional,,Thousands,37.0,34.0,33.0,35.0,37.0,45.0,50.0,70.0,78.0,87.0,104.0,120.0,128.0,132.0,129.9,127.2,126.5,102.4,100.8,117.0,31.5,15.0,51.7
PARAGUAY,Total,,Thousands,288.0,278.0,250.0,268.0,309.0,341.0,388.0,416.0,428.0,439.0,465.0,524.0,579.0,610.0,649.0,1214.6,1308.2,1583.9,1181.0,1215.6,252.1,94.80000000000001,579.46
PARAGUAY,Personal,,Thousands,257.0,248.0,223.0,239.0,276.0,304.0,345.0,370.0,381.0,347.0,368.0,414.0,457.0,482.0,513.0,959.5,1033.5,1251.3000000000002,956.6,984.5999999999999,204.2,76.80000000000001,469.36
PARAGUAY,Business and professional,,Thousands,31.0,30.0,27.0,29.0,33.0,37.0,43.0,46.0,47.0,92.0,97.0,110.0,122.0,128.0,136.0,255.1,274.7,332.6,224.4,231.0,47.9,18.0,110.1
PERU,Total,,Thousands,1056.68,1027.6000000000001,1063.7,1135.8,1350.0000000000002,1570.6,1720.7,1916.47,2057.6,2139.9,2299.2000000000003,2597.7999999999997,2845.7000000000003,3163.6,3214.9,3455.7000000000003,3744.4000000000005,4032.4000000000005,4419.49,4371.7,896.6,444.3,2009.3
PERU,Personal,,Thousands,989.08,989.8000000000001,1024.5,1094.0,1315.1000000000001,1530.0,1676.1000000000001,1867.0,2004.3999999999999,2084.6,2239.8,2530.6,2772.1000000000004,3081.7999999999997,3131.8,3366.4,3647.6000000000004,3924.1000000000004,4304.0,4257.5,873.1,433.0,1950.7
PERU,Business and professional,,Thousands,67.6,37.8,39.2,41.8,34.9,40.6,44.6,49.47,53.2,55.3,59.4,67.2,73.6,81.8,83.1,89.3,96.8,108.3,115.49,114.2,23.5,11.3,58.6
PHILIPPINES,Total,,Thousands,1964.0,1770.0,1905.0,1880.0,2260.0,2587.0,2807.0,3042.0,3085.0,2960.0,3461.0,3884.0,4238.0,4637.0,4773.0,5290.8,5894.6,6506.5,6940.2,8099.299999999999,1457.3,164.0,1839.68
PHILIPPINES,Personal,,Thousands,1571.0,1440.0,1569.0,1572.0,1916.0,2221.0,2398.0,2591.0,2620.0,2552.0,3267.0,3481.0,3757.0,4131.0,4275.0,4804.8,5407.5,6037.7,6513.7,7747.599999999999,1410.1,151.0,1678.68
PHILIPPINES,Business and professional,,Thousands,393.0,330.0,336.0,308.0,344.0,366.0,409.0,451.0,465.0,408.0,194.0,403.0,481.0,506.0,498.0,486.0,487.1,468.8,426.5,351.7,47.2,13.0,161.0
POLAND,Total,,Thousands,17400.0,15000.0,13980.0,13720.0,14290.0,15200.0,15670.0,14975.0,12960.0,11890.0,12470.0,13350.0,14840.0,15800.0,16000.0,16728.0,17471.0,18258.0,19622.0,21158.0,8418.0,9722.0,15947.0
POLAND,Personal,,Thousands,12550.0,10760.0,9930.0,9620.0,10345.0,10960.0,11430.0,10890.0,9170.0,8320.0,9100.0,9590.0,10680.0,11850.0,12724.0,12664.0,13295.0,13730.0,14700.0,16122.0,6384.0,7305.0,12383.0
POLAND,Business and professional,,Thousands,4850.0,4240.0,4050.0,4100.0,3945.0,4240.0,4240.0,4085.0,3790.0,3570.0,3370.0,3760.0,4160.0,3950.0,3276.0,4064.0,4176.0,4528.0,4922.0,5036.0,2034.0,2417.0,3564.0
PORTUGAL,Total,,Thousands,,,,,21165.0,21172.0,22588.0,,,,,,,,,,,,,,,,
PORTUGAL,Personal,,Thousands,,,,,17893.0,17864.0,19033.0,,,,,,,,,,,,,,,,
PORTUGAL,Business and professional,,Thousands,,,,,3272.0,3308.0,3555.0,,,,,,,,,,,,,,,,
PUERTO RICO,Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PUERTO RICO,Personal,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
PUERTO RICO,Business and professional,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
QATAR,Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
QATAR,Personal,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
QATAR,Business and professional,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
REUNION,Total,,Thousands,430.0,424.0,426.0,432.0,430.0,409.0,279.0,381.0,396.0,422.0,420.0,471.0,447.0,416.0,406.0,426.4,458.19999999999993,507.5,534.6999999999999,533.6,216.7,250.8,495.40000000000003
REUNION,Personal,,Thousands,386.0,380.0,381.0,388.0,378.0,362.0,232.0,329.0,346.0,381.0,380.0,428.0,404.0,380.0,361.0,376.7,405.79999999999995,455.0,489.4,492.7,202.7,229.3,454.6
REUNION,Business and professional,,Thousands,44.0,44.0,45.0,44.0,52.0,47.0,47.0,52.0,50.0,41.0,40.0,43.0,43.0,36.0,45.0,49.7,52.4,52.5,45.3,40.9,14.0,21.5,40.8
ROMANIA,Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
ROMANIA,Personal,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
ROMANIA,Business and professional,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
RUSSIAN FEDERATION,Total,,Thousands,21169.0,21595.0,23309.0,22521.0,22064.0,22201.0,22486.0,22909.0,23676.0,21339.0,22281.0,24932.0,28177.0,30792.1,32421.0,33729.200000000004,,,,,,,
RUSSIAN FEDERATION,Personal,,Thousands,17951.0,18567.0,20295.0,19953.0,19341.0,18975.0,19252.0,19639.0,19564.0,17459.0,17849.0,19457.0,21976.0,24975.3,26158.0,26212.100000000002,,,,,,,
RUSSIAN FEDERATION,Business and professional,,Thousands,3218.0,3028.0,3014.0,2568.0,2723.0,3226.0,3234.0,3270.0,4112.0,3880.0,4432.0,5475.0,6201.0,5816.8,6263.0,7517.1,,,,,,,
RWANDA,Total,,Thousands,,,,,,,531.0,610.0,668.5,663.0,666.0,908.0,1061.3,1122.2,1219.5,1298.3999999999999,1377.0,1570.0,1711.0,1633.0,497.40000000000003,510.9,
RWANDA,Personal,,Thousands,,,,,,,276.0,334.0,326.40000000000003,330.0,359.0,513.0,646.6999999999999,703.0,824.2,888.6999999999999,1052.0,1088.0,1303.0,1216.0,301.6,168.5,
RWANDA,Business and professional,,Thousands,,,,,,,255.0,276.0,342.1,333.0,307.0,395.0,414.6,419.2,395.3,409.7,325.0,482.0,408.0,417.0,195.8,342.4,
SABA,Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SABA,Personal,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SABA,Business and professional,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SAINT KITTS AND NEVIS,Total,,Thousands,,71.0,,,,,,,,82.8,98.39999999999999,103.89999999999999,104.2,107.1,113.10000000000001,,,,125.4,120.1,29.8,20.2,
SAINT KITTS AND NEVIS,Personal,,Thousands,,64.0,,,,,,,,70.1,83.3,88.6,88.9,91.1,94.9,,,,105.7,98.8,25.6,18.2,
SAINT KITTS AND NEVIS,Business and professional,,Thousands,,7.0,,,,,,,,12.7,15.1,15.3,15.3,16.0,18.2,,,,19.7,21.3,4.2,2.0,
SAINT LUCIA,Total,,Thousands,270.0,,,277.0,298.0,318.0,302.0,288.0,296.0,278.0,306.0,312.0,307.0,318.79999999999995,338.0,345.0,347.9,386.2,394.70000000000005,423.8,130.7,199.4,356.2
SAINT LUCIA,Personal,,Thousands,256.0,,,264.0,286.0,302.0,290.0,277.0,283.0,263.0,292.0,292.0,291.0,303.4,324.0,333.0,336.5,371.0,378.90000000000003,408.2,127.8,195.3,350.8
SAINT LUCIA,Business and professional,,Thousands,14.0,,,13.0,12.0,16.0,12.0,11.0,13.0,15.0,14.0,20.0,16.0,15.4,14.0,12.0,11.4,15.2,15.8,15.6,2.9,4.1,5.4
SAINT VINCENT AND THE GRENADINES,Total,,Thousands,,,78.0,79.0,87.0,96.0,98.0,90.0,84.0,75.0,72.0,74.0,74.0,71.7,70.7,75.4,78.7,76.4,80.1,83.9,26.6,24.3,59.1
SAINT VINCENT AND THE GRENADINES,Personal,,Thousands,,,65.0,65.0,70.0,75.0,81.0,75.0,70.0,60.0,58.0,60.0,61.0,58.8,58.0,62.400000000000006,65.2,62.7,65.8,67.0,22.8,20.5,51.1
SAINT VINCENT AND THE GRENADINES,Business and professional,,Thousands,,,13.0,14.0,17.0,21.0,17.0,15.0,14.0,15.0,14.0,14.0,13.0,12.9,12.7,13.0,13.5,13.7,14.3,16.9,3.8,3.8,8.0
SAMOA,Total,,Thousands,87.0,88.0,89.0,92.0,98.0,102.0,116.0,122.0,122.0,129.0,130.0,128.0,135.0,125.0,131.7,139.1,145.89999999999998,157.5,172.4,180.8,23.900000000000002,2.6,50.599999999999994
SAMOA,Personal,,Thousands,76.0,77.0,79.0,82.0,87.0,92.0,104.0,110.0,112.0,118.0,118.0,117.0,102.0,113.0,118.3,127.4,133.7,143.2,162.8,167.5,22.6,2.6,47.3
SAMOA,Business and professional,,Thousands,11.0,11.0,10.0,10.0,11.0,10.0,12.0,12.0,10.0,11.0,12.0,11.0,33.0,12.0,13.4,11.7,12.2,14.3,9.6,13.3,1.3,,3.3
SAN MARINO,Total,,Thousands,,,,,,2107.0,2136.0,2163.0,2112.0,2056.0,1976.0,2038.0,1869.0,1905.0,2004.0,1888.1,,,,,,,
SAN MARINO,Personal,,Thousands,,,,,,1412.0,1436.0,1579.0,1500.0,1028.0,1087.0,1780.0,1271.0,1293.5,1392.0,1416.1,,,,,,,
SAN MARINO,Business and professional,,Thousands,,,,,,695.0,700.0,584.0,612.0,1028.0,889.0,258.0,598.0,611.5,612.0,472.0,,,,,,,
SAO TOME AND PRINCIPE,Total,,Thousands,,7.6,,,,15.8,12.299999999999999,11.8,14.5,15.2,8.0,12.200000000000001,,,,25.595000000000002,28.900000000000002,28.9,33.400000000000006,,,15.100000000000001,
SAO TOME AND PRINCIPE,Personal,,Thousands,,7.0,,,,14.700000000000001,11.7,10.8,13.9,14.799999999999999,7.0,10.9,,,,19.911,25.700000000000003,23.599999999999998,29.200000000000003,,,9.9,
SAO TOME AND PRINCIPE,Business and professional,,Thousands,,0.6,,,,1.1,0.6,1.0,0.6,0.4,1.0,1.3,,,,5.684,3.2,5.3,4.2,,,5.2,
SAUDI ARABIA,Total,,Thousands,6295.0,,,,8599.0,8037.0,8620.0,11530.0,14757.0,10896.0,10850.0,14178.0,16332.0,15772.0,18260.0,17994.3,18044.3,16109.1,15334.400000000001,17525.6,4138.1,3477.2,16637.9
SAUDI ARABIA,Personal,,Thousands,5607.0,,,,6218.0,6086.0,7017.0,8871.0,11097.0,9292.0,8190.0,12266.0,13508.0,14296.0,15576.0,16113.7,14037.8,13414.1,12883.7,14361.0,3366.2000000000003,2464.1,14971.2
SAUDI ARABIA,Business and professional,,Thousands,688.0,,,,2381.0,1951.0,1603.0,2659.0,3660.0,1604.0,2660.0,1912.0,2824.0,1476.0,2684.0,1880.6,4006.5,2695.0,2450.7,3164.6,771.9,1013.1,1666.7
SENEGAL,Total,,Thousands,,,,,,,,,,,,,,,963.1,1006.5999999999999,1210.0,1364.9,,,,,
SENEGAL,Personal,,Thousands,,,,,,,,,,,,,,,741.6,775.0999999999999,931.7,1051.0,,,,,
SENEGAL,Business and professional,,Thousands,,,,,,,,,,,,,,,221.5,231.5,278.3,313.9,,,,,
SERBIA,Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SERBIA,Personal,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SERBIA,Business and professional,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SERBIA AND MONTENEGRO,Total,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SERBIA AND MONTENEGRO,Personal,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SERBIA AND MONTENEGRO,Business and professional,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
SEYCHELLES,Total,,Thousands,130.0,130.0,132.0,122.0,121.0,129.0,141.0,161.0,159.0,157.0,175.0,194.0,208.0,230.0,232.7,276.2,303.2,349.90000000000003,361.9,384.2,114.80000000000001,182.9,332.0
